layer_id,module_name,cout_channel,bias_int,bias_bits_needed,shift,sx,sw,sy,real_multiplier,pow2_multiplier,relative_error,relu_en,rounding_en
0,conv_input.0,0,354,10,6,0.5279212594032288,0.001212965464219451,0.03175072371959686,0.020168052266730664,0.015625,0.22525984198409232,True,True
0,conv_input.0,1,110,8,5,0.5279212594032288,0.0019238172098994255,0.03175072371959686,0.03198742848449962,0.03125,0.023053697012779893,True,True
0,conv_input.0,2,28,6,0,0.5279212594032288,0.04771330580115318,0.03175072371959686,0.7933321051604675,1.0,0.26050615309174935,True,True
0,conv_input.0,3,419,10,7,0.5279212594032288,0.00046784826554358006,0.03175072371959686,0.007778942229368464,0.0078125,0.004313924649657726,True,True
0,conv_input.0,4,3668,13,8,0.5279212594032288,0.00029505902784876525,0.03175072371959686,0.004905964820073407,0.00390625,0.2037753748218783,True,True
0,conv_input.0,5,-165,9,4,0.5279212594032288,0.004640366416424513,0.03175072371959686,0.07715566121534632,0.0625,0.18994926599671602,True,True
0,conv_input.0,6,1096,12,7,0.5279212594032288,0.0004281940055079758,0.03175072371959686,0.007119608379734717,0.0078125,0.09732159176585224,True,True
0,conv_input.0,7,-546,11,5,0.5279212594032288,0.0023325744550675154,0.03175072371959686,0.0387838606403482,0.03125,0.1942524678038489,True,True
0,conv_input.0,8,-261,10,3,0.5279212594032288,0.006580378860235214,0.03175072371959686,0.10941236886205584,0.125,0.1424668097406485,True,True
0,conv_input.0,9,-158,9,4,0.5279212594032288,0.0044297208078205585,0.03175072371959686,0.07365324357082118,0.0625,0.1514290889320684,True,True
0,conv_input.0,10,80,8,6,0.5279212594032288,0.000971502042375505,0.03175072371959686,0.016153224923409634,0.015625,0.0327008956981784,True,True
0,conv_input.0,11,-386,10,4,0.5279212594032288,0.004717537201941013,0.03175072371959686,0.0784387846691233,0.0625,0.2032003011820943,True,True
0,conv_input.0,12,-156,9,4,0.5279212594032288,0.004777270834892988,0.03175072371959686,0.07943197950194764,0.0625,0.21316325752063717,True,True
0,conv_input.0,13,1363,12,6,0.5279212594032288,0.0012246150290593505,0.03175072371959686,0.020361750306375142,0.015625,0.23262981988793438,True,True
0,conv_input.0,14,2273,13,7,0.5279212594032288,0.00039559995639137924,0.03175072371959686,0.006577665096468264,0.0078125,0.1877314952071297,True,True
0,conv_input.0,15,-225,9,5,0.5279212594032288,0.0026297790464013815,0.03175072371959686,0.043725499878025036,0.03125,0.28531405959511513,True,True
1,conv1.0.0,0,12742,15,10,0.03175072371959686,0.0018421782879158854,0.0470319427549839,0.001243633378416185,0.0009765625,0.21475049082094436,True,True
1,conv1.0.0,1,4831,14,8,0.03175072371959686,0.005906589329242706,0.0470319427549839,0.003987470534544971,0.00390625,0.020368936608139515,True,True
