layer_id,module_name,cout_channel,bias_int,bias_bits_needed,shift,sx,sw,sy,real_multiplier,pow2_multiplier,relative_error,relu_en,rounding_en
1,conv1.0.0,0,12742,15,10,0.03175072371959686,0.0018421782879158854,0.0470319427549839,0.001243633378416185,0.0009765625,0.21475049082094436,True,True
1,conv1.0.0,1,4831,14,8,0.03175072371959686,0.005906589329242706,0.0470319427549839,0.003987470534544971,0.00390625,0.020368936608139515,True,True
1,conv1.0.0,2,3974,13,10,0.03175072371959686,0.0016431368421763182,0.0470319427549839,0.0011092627872341645,0.0009765625,0.119629260767901,True,True
1,conv1.0.0,3,-6292,14,8,0.03175072371959686,0.004975759424269199,0.0470319427549839,0.0033590779695871777,0.00390625,0.1628935188069089,True,True
1,conv1.0.0,4,2305,13,9,0.03175072371959686,0.003213191172108054,0.0470319427549839,0.002169188410849548,0.001953125,0.09960564502782313,True,True
1,conv1.0.0,5,123,8,8,0.03175072371959686,0.004508608486503363,0.0470319427549839,0.003043709743408983,0.00390625,0.28338453049237333,True,True
1,conv1.0.0,6,11380,15,10,0.03175072371959686,0.00203009438700974,0.0470319427549839,0.0013704933760113533,0.0009765625,0.2874372710635341,True,True
1,conv1.0.0,7,7418,14,10,0.03175072371959686,0.0020354262087494135,0.0470319427549839,0.0013740928275556036,0.0009765625,0.2893038371088632,True,True
1,conv1.0.0,8,11089,15,10,0.03175072371959686,0.0016930210404098034,0.0470319427549839,0.0011429390358283639,0.0009765625,0.14556903790391562,True,True
1,conv1.0.0,9,18545,16,10,0.03175072371959686,0.0018285798141732812,0.0470319427549839,0.0012344532051654453,0.0009765625,0.208910879801946,True,True
1,conv1.0.0,10,-2740,13,9,0.03175072371959686,0.0038457761984318495,0.0470319427549839,0.002596239287837451,0.001953125,0.24770994370597327,True,True
1,conv1.0.0,11,-861,11,8,0.03175072371959686,0.005372838117182255,0.0470319427549839,0.0036271412290468366,0.00390625,0.076950069856119,True,True
1,conv1.0.0,12,13300,15,9,0.03175072371959686,0.002450066851451993,0.0470319427549839,0.0016540119573680882,0.001953125,0.18084091913571723,True,True
1,conv1.0.0,13,2773,13,8,0.03175072371959686,0.00422872556373477,0.0470319427549839,0.002854764000704847,0.00390625,0.36832676852991675,True,True
1,conv1.0.0,14,13629,15,11,0.03175072371959686,0.0008809424471110106,0.0470319427549839,0.0005947141158255316,0.00048828125,0.17896475464987155,True,True
1,conv1.0.0,15,6140,14,8,0.03175072371959686,0.0052445195615291595,0.0470319427549839,0.0035405148476986537,0.00390625,0.10329999111261329,True,True
