layer_id,module_name,cout_channel,bias_int,bias_bits_needed,shift,sx,sw,sy,real_multiplier,pow2_multiplier,relative_error,relu_en,rounding_en
5,conv3.0.0,0,155,9,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,1,1031,12,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,2,200,9,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,3,372,10,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,4,944,11,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,5,-1743,12,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,6,-650,11,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,7,-2935,13,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,8,378,10,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,9,208,9,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,10,3161,13,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,11,-270,10,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,12,-27,6,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,13,-467,10,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,14,-31,6,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,15,602,11,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,16,4946,14,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,17,1332,12,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,18,4340,14,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,19,-811,11,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,20,-881,11,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,21,-699,11,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,22,2883,13,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,23,28,6,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,24,161,9,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,25,2333,13,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,26,-1733,12,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,27,-192,9,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,28,-577,11,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,29,-854,11,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,30,2137,13,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,31,-1540,12,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,32,1238,12,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,33,-54,7,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,34,1533,12,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,35,-607,11,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,36,-1475,12,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,37,81,8,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,38,-469,10,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,39,449,10,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,40,-128,8,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,41,-605,11,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,42,-142,9,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,43,648,11,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,44,-2405,13,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,45,-959,11,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,46,-446,10,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,47,297,10,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,48,-341,10,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,49,214,9,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,50,-60,7,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,51,2752,13,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,52,40,7,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,53,-487,10,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,54,2570,13,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,55,321,10,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,56,332,10,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,57,-161,9,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,58,-988,11,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,59,555,11,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,60,-114,8,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,61,2045,12,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,62,973,11,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
5,conv3.0.0,63,679,11,9,0.08460211008787155,0.0023687686771154404,0.09990841150283813,0.0020058654259389303,0.001953125,0.02629310284574196,True,True
