layer_id,module_name,cout_channel,bias_int,bias_bits_needed,shift,sx,sw,sy,real_multiplier,pow2_multiplier,relative_error,relu_en,rounding_en
1,conv1.0.0,0,11363,15,9,0.032009076327085495,0.0023306545335799456,0.05022406950592995,0.001485385385758517,0.001953125,0.3148944501043614,True,True
1,conv1.0.0,1,5012,14,8,0.032009076327085495,0.006897827610373497,0.05022406950592995,0.004396160897424969,0.00390625,0.1114406203175894,True,True
1,conv1.0.0,2,2384,13,10,0.032009076327085495,0.0018122117035090923,0.05022406950592995,0.0011549685899429408,0.0009765625,0.1544683478810057,True,True
1,conv1.0.0,3,-6143,14,8,0.032009076327085495,0.005125340074300766,0.05022406950592995,0.003266509529284421,0.00390625,0.19584834055442787,True,True
1,conv1.0.0,4,3172,13,9,0.032009076327085495,0.0031955663580447435,0.05022406950592995,0.0020366156798752397,0.001953125,0.040994813454620097,True,True
1,conv1.0.0,5,80,8,8,0.032009076327085495,0.005035145208239555,0.05022406950592995,0.0032090260481474797,0.00390625,0.21726964549104133,True,True
1,conv1.0.0,6,9198,15,9,0.032009076327085495,0.002174066612496972,0.05022406950592995,0.0013855879227661415,0.001953125,0.4096001905825265,True,True
1,conv1.0.0,7,5854,14,9,0.032009076327085495,0.0024377917870879173,0.05022406950592995,0.0015536666811363452,0.001953125,0.25710683231714326,True,True
1,conv1.0.0,8,9335,15,10,0.032009076327085495,0.0015493481187149882,0.05022406950592995,0.0009874389446541945,0.0009765625,0.01101480219417866,True,True
1,conv1.0.0,9,18947,16,10,0.032009076327085495,0.0019089956767857075,0.05022406950592995,0.0012166514766210903,0.0009765625,0.1973358691741947,True,True
1,conv1.0.0,10,-2212,13,9,0.032009076327085495,0.0041129980236291885,0.05022406950592995,0.00262131820393316,0.001953125,0.25490732217499146,True,True
1,conv1.0.0,11,-479,10,8,0.032009076327085495,0.005597067065536976,0.05022406950592995,0.0035671531333683836,0.00390625,0.09506092224064817,True,True
1,conv1.0.0,12,12694,15,9,0.032009076327085495,0.0023562698625028133,0.05022406950592995,0.0015017106860916304,0.001953125,0.30060005438412757,True,True
1,conv1.0.0,13,3218,13,9,0.032009076327085495,0.004088064190000296,0.05022406950592995,0.0026054272378763406,0.001953125,0.25036286885832437,True,True
1,conv1.0.0,14,8534,15,10,0.032009076327085495,0.001390127814374864,0.05022406950592995,0.0008859637968897731,0.0009765625,0.10226005106334922,True,True
1,conv1.0.0,15,5369,14,8,0.032009076327085495,0.00599890248849988,0.05022406950592995,0.003823253064160085,0.00390625,0.02170845990236538,True,True
