layer_id,module_name,cout_channel,bias_int,bias_bits_needed,shift,sx,sw,sy,real_multiplier,pow2_multiplier,relative_error,relu_en,rounding_en
5,conv3.0.0,0,257,10,10,0.07272562384605408,0.0016404434572905302,0.09801605343818665,0.0012171707555116876,0.0009765625,0.19767830801236924,True,True
5,conv3.0.0,1,2093,13,10,0.07272562384605408,0.0013500741915777326,0.09801605343818665,0.0010017235378984894,0.0009765625,0.025117746510453943,True,True
5,conv3.0.0,2,351,10,10,0.07272562384605408,0.001260889694094658,0.09801605343818665,0.0009355507224326657,0.0009765625,0.04383704334137374,True,True
5,conv3.0.0,3,901,11,10,0.07272562384605408,0.0012502613244578242,0.09801605343818665,0.0009276647202402529,0.0009765625,0.0527106169857179,True,True
5,conv3.0.0,4,1699,12,10,0.07272562384605408,0.0015861395513638854,0.09801605343818665,0.0011768785248284425,0.0009765625,0.17020960158793216,True,True
5,conv3.0.0,5,-4410,14,10,0.07272562384605408,0.0010712245712056756,0.09801605343818665,0.0007948236282466244,0.0009765625,0.22865308138145107,True,True
5,conv3.0.0,6,-1481,12,10,0.07272562384605408,0.0011505120201036334,0.09801605343818665,0.0008536530646705522,0.0009765625,0.1439805471522343,True,True
5,conv3.0.0,7,-4353,14,9,0.07272562384605408,0.0018644080264493823,0.09801605343818665,0.0013833472382422656,0.001953125,0.41188339847464184,True,True
5,conv3.0.0,8,796,11,10,0.07272562384605408,0.00134983379393816,0.09801605343818665,0.0010015451684610782,0.0009765625,0.024944125584935143,True,True
5,conv3.0.0,9,417,10,10,0.07272562384605408,0.0010420926846563816,0.09801605343818665,0.0007732084483980908,0.0009765625,0.26300029703919003,True,True
5,conv3.0.0,10,6221,14,10,0.07272562384605408,0.0013633259804919362,0.09801605343818665,0.00101155605596115,0.0009765625,0.034593788208702105,True,True
5,conv3.0.0,11,-456,10,10,0.07272562384605408,0.0010617740917950869,0.09801605343818665,0.0007878115931088008,0.0009765625,0.23958889224562568,True,True
5,conv3.0.0,12,89,8,10,0.07272562384605408,0.0011923267738893628,0.09801605343818665,0.0008846786359761152,0.0009765625,0.1038612896111188,True,True
5,conv3.0.0,13,-1273,12,10,0.07272562384605408,0.0009518099832348526,0.09801605343818665,0.0007062207912432507,0.0009765625,0.3828005520494974,True,True
5,conv3.0.0,14,-82,8,10,0.07272562384605408,0.0010131883900612593,0.09801605343818665,0.0007517621364673001,0.0009765625,0.2990312395741125,True,True
5,conv3.0.0,15,1076,12,10,0.07272562384605408,0.0015101141761988401,0.09801605343818665,0.001120469470973861,0.0009765625,0.12843453097279275,True,True
5,conv3.0.0,16,7821,14,10,0.07272562384605408,0.0017193604726344347,0.09801605343818665,0.0012757253388848441,0.0009765625,0.23450411288871378,True,True
5,conv3.0.0,17,2225,13,10,0.07272562384605408,0.0015979564050212502,0.09801605343818665,0.001185646354423534,0.0009765625,0.17634588395052367,True,True
5,conv3.0.0,18,9183,15,10,0.07272562384605408,0.001285198493860662,0.09801605343818665,0.0009535872844642758,0.0009765625,0.024093458365095178,True,True
5,conv3.0.0,19,-2507,13,11,0.07272562384605408,0.000897866440936923,0.09801605343818665,0.0006661959419612196,0.00048828125,0.2670606059794587,True,True
5,conv3.0.0,20,-2116,13,10,0.07272562384605408,0.001137440325692296,0.09801605343818665,0.0008439541725254098,0.0009765625,0.1571274031121608,True,True
5,conv3.0.0,21,-967,11,10,0.07272562384605408,0.0015102913603186607,0.09801605343818665,0.001120600937455091,0.0009765625,0.12853678115083986,True,True
5,conv3.0.0,22,5658,14,10,0.07272562384605408,0.0014144444139674306,0.09801605343818665,0.0010494847404381562,0.0009765625,0.06948385014889437,True,True
