layer_id,module_name,cout_channel,bias_int,bias_bits_needed,shift,sx,sw,sy,real_multiplier,pow2_multiplier,relative_error,relu_en,rounding_en
0,conv_input.0,0,355,10,5,0.5542992353439331,0.0013573197647929192,0.032009076327085495,0.023504624127666185,0.03125,0.3295256214379152,True,True
0,conv_input.0,1,187,9,5,0.5542992353439331,0.001653375686146319,0.032009076327085495,0.028631406579878706,0.03125,0.09145877666944813,True,True
0,conv_input.0,2,13,5,1,0.5542992353439331,0.02683071233332157,0.032009076327085495,0.46462581981812956,0.5,0.07613477054658113,True,True
0,conv_input.0,3,284,10,7,0.5542992353439331,0.0004462212964426726,0.032009076327085495,0.0077271871541965504,0.0078125,0.011040608192997771,True,True
0,conv_input.0,4,3267,13,7,0.5542992353439331,0.00032898137578740716,0.032009076327085495,0.005696950551711178,0.0078125,0.3713476936627755,True,True
0,conv_input.0,5,-164,9,4,0.5542992353439331,0.004023970104753971,0.032009076327085495,0.06968284649390455,0.0625,0.10307911997442387,True,True
0,conv_input.0,6,1149,12,7,0.5542992353439331,0.0004080148064531386,0.032009076327085495,0.007065567681957857,0.0078125,0.10571440989086511,True,True
0,conv_input.0,7,-430,10,5,0.5542992353439331,0.0022742676082998514,0.032009076327085495,0.039383354376313746,0.03125,0.20651756319683562,True,True
0,conv_input.0,8,-258,10,3,0.5542992353439331,0.005712986458092928,0.032009076327085495,0.09893144034810988,0.125,0.26350126471587515,True,True
0,conv_input.0,9,-152,9,4,0.5542992353439331,0.003580527612939477,0.032009076327085495,0.062003779731087935,0.0625,0.0080030648303085,True,True
0,conv_input.0,10,62,7,6,0.5542992353439331,0.0009943636832758784,0.032009076327085495,0.017219335655343546,0.015625,0.09258984709138808,True,True
0,conv_input.0,11,-376,10,4,0.5542992353439331,0.0040291305631399155,0.032009076327085495,0.06977220983910463,0.0625,0.10422788465313652,True,True
0,conv_input.0,12,-144,9,4,0.5542992353439331,0.004708323162049055,0.032009076327085495,0.08153374692251081,0.0625,0.2334462433156711,True,True
0,conv_input.0,13,1340,12,5,0.5542992353439331,0.0014094756916165352,0.032009076327085495,0.024407805152372022,0.03125,0.2803281493323062,True,True
0,conv_input.0,14,2010,12,7,0.5542992353439331,0.0003812416980508715,0.032009076327085495,0.0066019393859236076,0.0078125,0.1833643939018134,True,True
0,conv_input.0,15,-140,9,4,0.5542992353439331,0.0028147215489298105,0.032009076327085495,0.04874236252039781,0.0625,0.2822521676877041,True,True
1,conv1.0.0,0,11363,15,9,0.032009076327085495,0.0023306545335799456,0.05022406950592995,0.001485385385758517,0.001953125,0.3148944501043614,True,True
1,conv1.0.0,1,5012,14,8,0.032009076327085495,0.006897827610373497,0.05022406950592995,0.004396160897424969,0.00390625,0.1114406203175894,True,True
1,conv1.0.0,2,2384,13,10,0.032009076327085495,0.0018122117035090923,0.05022406950592995,0.0011549685899429408,0.0009765625,0.1544683478810057,True,True
1,conv1.0.0,3,-6143,14,8,0.032009076327085495,0.005125340074300766,0.05022406950592995,0.003266509529284421,0.00390625,0.19584834055442787,True,True
1,conv1.0.0,4,3172,13,9,0.032009076327085495,0.0031955663580447435,0.05022406950592995,0.0020366156798752397,0.001953125,0.040994813454620097,True,True
1,conv1.0.0,5,80,8,8,0.032009076327085495,0.005035145208239555,0.05022406950592995,0.0032090260481474797,0.00390625,0.21726964549104133,True,True
1,conv1.0.0,6,9198,15,9,0.032009076327085495,0.002174066612496972,0.05022406950592995,0.0013855879227661415,0.001953125,0.4096001905825265,True,True
1,conv1.0.0,7,5854,14,9,0.032009076327085495,0.0024377917870879173,0.05022406950592995,0.0015536666811363452,0.001953125,0.25710683231714326,True,True
1,conv1.0.0,8,9335,15,10,0.032009076327085495,0.0015493481187149882,0.05022406950592995,0.0009874389446541945,0.0009765625,0.01101480219417866,True,True
1,conv1.0.0,9,18947,16,10,0.032009076327085495,0.0019089956767857075,0.05022406950592995,0.0012166514766210903,0.0009765625,0.1973358691741947,True,True
1,conv1.0.0,10,-2212,13,9,0.032009076327085495,0.0041129980236291885,0.05022406950592995,0.00262131820393316,0.001953125,0.25490732217499146,True,True
1,conv1.0.0,11,-479,10,8,0.032009076327085495,0.005597067065536976,0.05022406950592995,0.0035671531333683836,0.00390625,0.09506092224064817,True,True
1,conv1.0.0,12,12694,15,9,0.032009076327085495,0.0023562698625028133,0.05022406950592995,0.0015017106860916304,0.001953125,0.30060005438412757,True,True
1,conv1.0.0,13,3218,13,9,0.032009076327085495,0.004088064190000296,0.05022406950592995,0.0026054272378763406,0.001953125,0.25036286885832437,True,True
1,conv1.0.0,14,8534,15,10,0.032009076327085495,0.001390127814374864,0.05022406950592995,0.0008859637968897731,0.0009765625,0.10226005106334922,True,True
