layer_id,module_name,cout_channel,bias_int,bias_bits_needed,shift,sx,sw,sy,real_multiplier,pow2_multiplier,relative_error,relu_en,rounding_en
4,conv2.2.0,0,11134,15,10,0.0645555704832077,0.0008419739897362888,0.0693628191947937,0.0007836202719327814,0.0009765625,0.24621903615552349,True,True
4,conv2.2.0,1,10059,15,9,0.0645555704832077,0.0027046515606343746,0.0693628191947937,0.0025172034020807996,0.001953125,0.2240893213534173,True,True
4,conv2.2.0,2,-4520,14,10,0.0645555704832077,0.0009178274776786566,0.0693628191947937,0.0008542166698892851,0.0009765625,0.1432257580814621,True,True
4,conv2.2.0,3,-1460,12,10,0.0645555704832077,0.0009202826186083257,0.0693628191947937,0.000856501655205213,0.0009765625,0.1401758467892524,True,True
4,conv2.2.0,4,1459,12,9,0.0645555704832077,0.0020914587657898664,0.0693628191947937,0.0019465084512857347,0.001953125,0.003399188279863284,True,True
4,conv2.2.0,5,8964,15,10,0.0645555704832077,0.0011987104080617428,0.0693628191947937,0.001115632771777431,0.0009765625,0.12465595785238877,True,True
4,conv2.2.0,6,1419,12,10,0.0645555704832077,0.0012316224165260792,0.0693628191947937,0.001146263785724495,0.0009765625,0.14804732369455037,True,True
4,conv2.2.0,7,-967,11,9,0.0645555704832077,0.002050573704764247,0.0693628191947937,0.0019084569639126877,0.001953125,0.023405314833893128,True,True
4,conv2.2.0,8,1803,12,10,0.0645555704832077,0.0007435163715854287,0.0693628191947937,0.0006919863420849059,0.0009765625,0.41124533911707895,True,True
4,conv2.2.0,9,519,11,9,0.0645555704832077,0.0016962718218564987,0.0693628191947937,0.0015787102719543957,0.001953125,0.2371649407095389,True,True
4,conv2.2.0,10,-3776,13,10,0.0645555704832077,0.0009733024053275585,0.0693628191947937,0.0009058468608685805,0.0009765625,0.07806577710454622,True,True
4,conv2.2.0,11,5075,14,10,0.0645555704832077,0.0014149532653391361,0.0693628191947937,0.0013168887353687839,0.0009765625,0.25843203471056975,True,True
4,conv2.2.0,12,8737,15,9,0.0645555704832077,0.0017612220253795385,0.0693628191947937,0.0016391590468182783,0.001953125,0.19154087200455105,True,True
4,conv2.2.0,13,-2790,13,10,0.0645555704832077,0.001394159160554409,0.0693628191947937,0.0012975357835619114,0.0009765625,0.24737143100654707,True,True
4,conv2.2.0,14,9770,15,10,0.0645555704832077,0.0014289997052401304,0.0693628191947937,0.0013299616749002678,0.0009765625,0.26572132232815565,True,True
4,conv2.2.0,15,-719,11,10,0.0645555704832077,0.0013116220943629742,0.0693628191947937,0.0012207190183863939,0.0009765625,0.2000104157540954,True,True
4,conv2.2.0,16,4087,13,9,0.0645555704832077,0.002253439277410507,0.0693628191947937,0.0020972627668718173,0.001953125,0.06872661315911628,True,True
4,conv2.2.0,17,-1072,12,9,0.0645555704832077,0.001720299944281578,0.0693628191947937,0.0016010731050802411,0.001953125,0.2198849595328847,True,True
4,conv2.2.0,18,11874,15,9,0.0645555704832077,0.001566446153447032,0.0693628191947937,0.0014578822810389696,0.001953125,0.3397000741432239,True,True
4,conv2.2.0,19,2575,13,11,0.0645555704832077,0.0006431596702896059,0.0693628191947937,0.0005985849466518467,0.00048828125,0.18427409053439223,True,True
4,conv2.2.0,20,7235,14,9,0.0645555704832077,0.0018020235002040863,0.0693628191947937,0.0016771327410024476,0.001953125,0.1645619647450134,True,True
4,conv2.2.0,21,2154,13,9,0.0645555704832077,0.0017781318165361881,0.0693628191947937,0.001654896890630592,0.001953125,0.18020948075850782,True,True
4,conv2.2.0,22,11937,15,10,0.0645555704832077,0.001165461726486683,0.0693628191947937,0.0010846884181336621,0.0009765625,0.09968385051967815,True,True
4,conv2.2.0,23,5814,14,10,0.0645555704832077,0.0013496966566890478,0.0693628191947937,0.001256154791043723,0.0009765625,0.22257789647994997,True,True
4,conv2.2.0,24,3990,13,10,0.0645555704832077,0.0009433375089429319,0.0693628191947937,0.0008779587069118138,0.0009765625,0.11231028556573155,True,True
4,conv2.2.0,25,5489,14,9,0.0645555704832077,0.0014841887168586254,0.0693628191947937,0.0013813257655008952,0.001953125,0.4139495901546146,True,True
4,conv2.2.0,26,-3104,13,10,0.0645555704832077,0.0011567114852368832,0.0693628191947937,0.001076544619737,0.0009765625,0.09287317766859089,True,True
4,conv2.2.0,27,1095,12,10,0.0645555704832077,0.0009734943159855902,0.0693628191947937,0.000906025470996526,0.0009765625,0.07785325165957108,True,True
4,conv2.2.0,28,3898,13,9,0.0645555704832077,0.0022512031719088554,0.0693628191947937,0.0020951816365487493,0.001953125,0.06780158534739238,True,True
4,conv2.2.0,29,3545,13,10,0.0645555704832077,0.0012315211351960897,0.0693628191947937,0.0011461695237825402,0.0009765625,0.14797725839264184,True,True
4,conv2.2.0,30,5689,14,10,0.0645555704832077,0.0010988909052684903,0.0693628191947937,0.0010227313438514417,0.0009765625,0.04514268984616945,True,True
4,conv2.2.0,31,2101,13,9,0.0645555704832077,0.0015825602458789945,0.0693628191947937,0.001472879572698109,0.001953125,0.32605885518674727,True,True
